full_title,abbrev,page_key,source_url
BIWIC 2006,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BIWIC 2007,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BIYOMUT: 2009 14TH NATIONAL BIOMEDICAL ENGINEERING MEETING,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,BJOG-INT J OBSTET GY,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BJU INTERNATIONAL,BJU INT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BL LAC PHENOMENON,ASTR SOC P,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK AMERICAN ELDERLY,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK AMERICAN LITERATURE FORUM,BLACK AM LIT FORUM,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK AND WHITE CULTURAL INTERACTION IN THE ANTEBELLUM SOUTH,CHANC SYMP,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK ART-AN INTERNATIONAL QUARTERLY,BLACK ART,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK BASS DIVERSITY: MULTIDISCIPLINARY SCIENCE FOR CONSERVATION,AM FISH S S,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLACK BASS: ECOLOGY, CONSERVATION, AND MANAGEMENT",AM FISH S S,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK HOLE PHYSICS,NATO ADV SCI I C-MAT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLACK HOLES IN BINARIES AND GALACTIC NUCLEI: DIAGNOSTICS, DEMOGRAPHY AND FORMATION",ESO ASTROPHY SYMP,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK HOLES: THEORY AND OBSERVATION,LECT NOTES PHYS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK MUSIC RESEARCH JOURNAL,BLACK MUSIC RES J,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK PERSPECTIVE IN MUSIC,BLACK PERSPECT MUSIC,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK SCHOLAR,BLACK SCHOLAR,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK SEA OCEANOGRAPHY,NATO ADV SCI I C-MAT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACK-KOREAN ENCOUNTER,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLACKS AND WHITES MEETING IN AMERICA,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLADDER DISEASE: RESEARCH CONCEPTS AND CLINICAL APPLICATIONS, PTS A AND B",ADV EXP MED BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLAKE NEWSLETTER,BLAKE NEWSL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLAKE STUDIES,BLAKE STUD,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLAKE-AN ILLUSTRATED QUARTERLY,BLAKE-ILLUSTRATED Q,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLAST FURNACE AND STEEL PLANT,BLAST FURN STEEL PL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLASTING IN MINES - NEW TRENDS,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLAVATNIK AWARDS FOR YOUNG SCIENTISTS 2011,ANN NY ACAD SCI,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLAVATNIK AWARDS FOR YOUNG SCIENTISTS 2012,ANN NY ACAD SCI,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLAZAR DEMOGRAPHICS AND PHYSICS, PROCEEDINGS",ASTR SOC P,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLENDED CEMENTS IN CONSTRUCTION,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLISS 2008: 2008 ECSIS SYMPOSIUM ON BIO-INSPIRED, LEARNING AND INTELLIGENT SYSTEMS FOR SECURITY, PROCEEDINGS",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLM-BONNIERS LITTERARA MAGASIN,BLM-BONNIERS LIT MAG,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOCH-KATO CONJECTURE FOR THE RIEMANN ZETA FUNCTION,LOND MATH S,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOCK COPOLYMERS I,ADV POLYM SCI,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOCK COPOLYMERS II,ADV POLYM SCI,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOCKCOPOLYMERS POLYELECTROLYTES BIODEGRADATION,ADV POLYM SCI,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOCKS AND FAMILIES FOR CYCLOTOMIC HECKE ALGEBRAS,LECT NOTES MATH,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOCKS OF FINITE GROUPS AND THEIR INVARIANTS,LECT NOTES MATH,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD,BLOOD,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD CANCER JOURNAL,BLOOD CANCER J,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD CELL GROWTH FACTORS : THEIR PRESENT AND FUTURE USE IN HEMATOLOGY AND ONCOLOGY,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD CELLS,BLOOD CELLS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD CELLS MOLECULES AND DISEASES,BLOOD CELL MOL DIS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD COAGULATION & FIBRINOLYSIS,BLOOD COAGUL FIBRIN,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD DONORS AND THE SUPPLY OF BLOOD AND BLOOD PRODUCTS,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD FLOW IN LARGE ARTERIES : APPLICATIONS TO ATHEROGENESIS AND CLINICAL MEDICINE,MG ATHEROSC,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD GROUP SYSTEMS : KELL,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD PRESSURE,BLOOD PRESSURE,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD PRESSURE MONITORING,BLOOD PRESS MONIT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD PURIFICATION,BLOOD PURIFICAT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD PURIFICATION IN INTENSIVE CARE,CONTRIB NEPHROL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD REVIEWS,BLOOD REV,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD SUBSTITUTES,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD SUBSTITUTES PRESENT AND FUTURE PERSPECTIVES,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD TRANSFUSION,BLOOD TRANSFUS-ITALY,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD USE IN CARDIAC SURGERY,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD VESSELS,BLOOD VESSELS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOOD-THE JOURNAL OF HEMATOLOGY,BLOOD-J HEMATOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLOW MOULDING TECHNOLOGIES FOR THE 21ST CENTURY - BLOW MOULDING RETEC '97,  CONFERENCE PROCEEDINGS",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLOW UP THEORIES FOR SEMILINEAR PARABOLIC EQUATIONS,LECT NOTES MATH,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLOWING AGENTS AND FOAMING PROCESS 2003, CONFERENCE PROCEEDINGS",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLUE BOOK, VOL XLV",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLUE BOOK, VOL XLVI",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUE LASER AND LIGHT EMITTING DIODES,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUE LASER AND LIGHT EMITTING DIODES II,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUE RIBBON PAPERS: INTERACTIONISM: THE EMERGING LANDSCAPE,STUD SYMB  INTERACT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUE STRAGGLERS,ASTR SOC P,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BLUE, THE GRAY, AND THE GREEN: TOWARD AN ENVIRONMENTAL HISTORY OF THE CIVIL WAR",UNCIVIL WARS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUE-RIBBON PAPERS: BEHIND THE PROFESSIONAL MASK: THE AUTOBIOGRAPHIES OF LEADING SYMBOLIC INTERACTIONISTS,STUD SYMB  INTERACT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUETONGUE DISEASE IN SOUTHEAST ASIA & THE PACIFIC,ACIAR PROC,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUMEA,BLUMEA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BLUT,BLUT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2001: PROCEEDINGS OF THE FIFTH IEEE INTERNATIONAL WORKSHOP ON BEHAVIORAL MODELING AND SIMULATION,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2002: PROCEEDINGS OF THE 2002 IEEE INTERNATIONAL WORKSHOP ON BEHAVIORAL MODELING AND SIMULATION,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2003: PROCEEDINGS OF THE 2003 IEEE INTERNATIONAL WORKSHOP ON BEHAVIORAL MODELING AND SIMULATION,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2004: IEEE INTERNATIONAL BEHAVIORAL MODELING AND SIMULATION CONFERENCE - PROCEEDINGS,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2005: Proceedings of the 2005 IEEE International Behavioral Modeling and Simulation Workshop,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2006: Proceedings of the 2006 IEEE International Behavioral Modeling and Simulation Workshop,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2007: PROCEEDINGS OF THE 2007 IEEE INTERNATIONAL BEHAVIORAL MODELING AND SIMULATION WORKSHOP,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMAS 2009: PROCEEDINGS OF THE 2009 IEEE INTERNATIONAL BEHAVIORAL MODELING AND SIMULATION WORKSHOP,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMB REPORTS,BMB REP,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC ANESTHESIOLOGY,BMC ANESTHESIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC BIOCHEMISTRY,BMC BIOCHEM,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC BIOINFORMATICS,BMC BIOINFORMATICS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC BIOLOGY,BMC BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC BIOPHYSICS,BMC BIOPHYS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC BIOTECHNOLOGY,BMC BIOTECHNOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC CANCER,BMC CANCER,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC CARDIOVASCULAR DISORDERS,BMC CARDIOVASC DISOR,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC CELL BIOLOGY,BMC CELL BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE,BMC COMPLEM ALTERN M,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC DEVELOPMENTAL BIOLOGY,BMC DEV BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC ECOLOGY,BMC ECOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC ENDOCRINE DISORDERS,BMC ENDOCR DISORD,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC FAMILY PRACTICE,BMC FAM PRACT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC GASTROENTEROLOGY,BMC GASTROENTEROL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC GENETICS,BMC GENET,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC GENOMICS,BMC GENOMICS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC GERIATRICS,BMC GERIATR,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC HEALTH SERVICES RESEARCH,BMC HEALTH SERV RES,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC IMMUNOLOGY,BMC IMMUNOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC INFECTIOUS DISEASES,BMC INFECT DIS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC INTERNATIONAL HEALTH AND HUMAN RIGHTS,BMC INT HEALTH HUM R,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICAL EDUCATION,BMC MED EDUC,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICAL ETHICS,BMC MED ETHICS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICAL GENETICS,BMC MED GENET,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICAL GENOMICS,BMC MED GENOMICS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICAL IMAGING,BMC MED IMAGING,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICAL INFORMATICS AND DECISION MAKING,BMC MED INFORM DECIS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICAL RESEARCH METHODOLOGY,BMC MED RES METHODOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MEDICINE,BMC MED,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MICROBIOLOGY,BMC MICROBIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MOLECULAR BIOLOGY,BMC MOL BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MUSCULOSKELETAL DISORDERS,BMC MUSCULOSKEL DIS,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC MUSCULOSKELETAL DISORDERS,BMC MUSCULOSKELET DI,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC NEPHROLOGY,BMC NEPHROL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC NEUROLOGY,BMC NEUROL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC NEUROSCIENCE,BMC NEUROSCI,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC OPHTHALMOLOGY,BMC OPHTHALMOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC ORAL HEALTH,BMC ORAL HEALTH,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PALLIATIVE CARE,BMC PALLIAT CARE,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PEDIATRICS,BMC PEDIATR,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PHARMACOLOGY & TOXICOLOGY,BMC PHARMACOL TOXICO,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PLANT BIOLOGY,BMC PLANT BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PREGNANCY AND CHILDBIRTH,BMC PREGNANCY CHILDB,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PSYCHIATRY,BMC PSYCHIATRY,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PUBLIC HEALTH,BMC PUBLIC HEALTH,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC PULMONARY MEDICINE,BMC PULM MED,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC STRUCTURAL BIOLOGY,BMC STRUCT BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC SURGERY,BMC SURG,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC SYSTEMS BIOLOGY,BMC SYST BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC UROLOGY,BMC UROL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC VETERINARY RESEARCH,BMC VET RES,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMC WOMENS HEALTH,BMC WOMENS HEALTH,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BMEI 2008: PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON BIOMEDICAL ENGINEERING AND INFORMATICS, VOL 1",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BMEI 2008: PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON BIOMEDICAL ENGINEERING AND INFORMATICS, VOL 1",INT CONF BIOMED,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BMEI 2008: PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON BIOMEDICAL ENGINEERING AND INFORMATICS, VOL 2",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BMEI 2008: PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON BIOMEDICAL ENGINEERING AND INFORMATICS, VOL 2",INT CONF BIOMED,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMGN-THE LOW COUNTRIES HISTORICAL REVIEW,BMGN,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMJ OPEN,BMJ OPEN,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMJ QUALITY & SAFETY,BMJ QUAL SAF,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMJ-BRITISH MEDICAL JOURNAL,BMJ BRIT MED J,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMJ-BRITISH MEDICAL JOURNAL,BMJ-BRIT MED J,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BMR JOURNAL OF AUSTRALIAN GEOLOGY & GEOPHYSICS,BMR J AUST GEOL GEOP,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BMSB: 2009 IEEE INTERNATIONAL SYMPOSIUM ON BROADBAND MULTIMEDIA SYSTEMS AND BROADCASTING, VOLS 1 AND 2",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BMSB: 2009 IEEE INTERNATIONAL SYMPOSIUM ON BROADBAND MULTIMEDIA SYSTEMS AND BROADCASTING, VOLS 1 AND 2",IEEE INT SYM BROADB,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BMVC94 - PROCEEDINGS OF THE 5TH BRITISH MACHINE VISION CONFERENCE, VOLS 1 AND 2",NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BN-BIANCO E NERO,BN-BIANCO E NERO,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BNL SUMMER STUDY ON CP VIOLATION 1990,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOAR TAINT IN ENTIRE MALE PIGS,EAAP PUBLIC,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
"BOCHUM PUBLICATIONS IN EVOLUTIONARY CULTURAL SEMIOTICS, NEW SERIES",BOCH PUBL EVOLU CULT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODEGA MARINE LABORATORY MARINE SCIENCE SERIES,BOD MAR LAB,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODENKULTUR,BODENKULTUR,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY & SOCIETY,BODY SOC,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY AND THE TEXT,ST COMPAR L,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY AND THE TEXT /,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY AS OBJECT AND INSTRUMENT OF KNOWLEDGE,ST HIST PHIL SCI SER,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY AS OBJECT AND INTRUMENT OF KNOWLEDGE,ST HIST PHIL SCI SER,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY COMPOSITION AND PHYSICAL PERFORMANCE,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY IMAGE,BODY IMAGE,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY IN PSYCHOTHERAPY,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY METABOLISM AND EXERCISE,ADV EXP MED BIOL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BODY OF CHRIST,NA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOILER SHELL WELD REPAIR,IMECHE SEM,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOIS ET FORETS DES TROPIQUES,BOIS FOR TROP,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLEMA-MATHEMATICS EDUCATION BULLETIN-BOLETIM DE EDUCACAO MATEMATICA,BOLEMA-MATH EDUC BUL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIM DA SOCIEDADE BRASILEIRA DE MATEMATICA,BOL SOC BRAS MAT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIM DE CIENCIAS GEODESICAS,B CIENC GEOD,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIM DE CIENCIAS GEODESICAS,BOL CIENC GEOD,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIM DO CENTRO DE PESQUISA DE PROCESSAMENTO DE ALIMENTOS,B CENT PESQUI PROC A,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIM DO CENTRO DE PESQUISA DE PROCESSAMENTO DE ALIMENTOS,B CTR PESQUI PROC AL,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIM DO INSTITUTO DE PESCA,BOL INST PESCA,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIN DE LA ASOCIACION DE GEOGRAFOS ESPANOLES,B ASOC GEOGR ESP,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIN DE LA OFICINA SANITARIA PANAMERICANA,B OFIC SANIT PANAM,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIN DE LA REAL ACADEMIA DE LA HISTORIA,BOL REAL ACAD HIST,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIN DE LA REAL ACADEMIA ESPANOLA,B REAL ACAD ESPAN,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
BOLETIN DE LA SOCIEDAD ARGENTINA DE BOTANICA,B SOC ARGENT BOT,B,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/B_abrvjt.html
